CommentId,Comment Link,CommentScore,CommenterId,PostId,Post Link,Text,Title,PostTypeId,PostCreationDate,CommentCreationDate,CommenterRep,PosterRep
"84714225","84714225","0","60761","48855300","48855300","IQueryable definetley has a `.Where()` so you are doing something wrong here.","No Exists method so I want to use AsQueryable for defensive programming","1","2018-02-18 18:45:08","2018-02-18 18:56:30","203329","4544"
"84714258","84714258","0","60761","48855300","48855300","What is an `EnvDTE.Solution` ? and what is the `.Projects` there?","No Exists method so I want to use AsQueryable for defensive programming","1","2018-02-18 18:45:08","2018-02-18 18:58:06","203329","4544"
"84714290","84714290","0","60761","48855300","48855300","But is it a DbContext?","No Exists method so I want to use AsQueryable for defensive programming","1","2018-02-18 18:45:08","2018-02-18 18:59:38","203329","4544"
"84714392","84714392","1","60761","48855300","48855300","So, what are they then? Do cocument your case better, and maybe write a [mcve]","No Exists method so I want to use AsQueryable for defensive programming","1","2018-02-18 18:45:08","2018-02-18 19:04:34","203329","4544"
"84273663","84273663","0","65458","48633900","48633900","Issue tracking this bug: https://github.com/prestodb/presto/issues/7122 (timestamp W/TZ is converted back to whatever is session zone, not necessarily UTC). Your workaround is efficient, but combination of `format_datetime` + `parse_datetime` would be probably more ""obviously correct"".","PrestoDB: Cast timestamp w/TZ to plain timestamp WITHOUT converting to UTC","1","2018-02-06 00:59:53","2018-02-06 08:40:56","3885","2937"
"84181240","84181240","0","65863","48577200","48577200","@M.M: ""*The value in `StringFileInfo\\...\\FileVersion` is freeform text , e.g. `1.0.0-alpha`*"" - then you need to switch to `VerQueryValueW()`, or use `GetFileVersionInfo()` to use `VerQueryValueA()`. ""*Also ... even this code still relies on undocumented behaviour*"" - technically, yes.","","2","2018-02-02 06:51:39","2018-02-02 22:50:37","309949","309949"
"84181374","84181374","0","65863","48577200","48577200","@M.M: ""*it could happen that in a future update to Windows, even this use of VerQueryValueA would work out of bounds of the copied block, or fail in some other way*"" - not likely, given the [structure of a `VERSIONINFO` resource](https://msdn.microsoft.com/en-us/library/windows/desktop/aa381058.aspx) and [32bit version resources](https://blogs.msdn.microsoft.com/oldnewthing/20061221-02/?p=28643), and [how `VerQueryValue()` returns pointers to resource data](https://blogs.msdn.microsoft.com/oldnewthing/20061226-06/?p=28603). There will still be a `VS_FIXEDFILEINFO` struct for it to point at.","","2","2018-02-02 06:51:39","2018-02-02 22:57:08","309949","309949"
"84181470","84181470","0","65863","48577200","48577200","@M.M: [The evolution of version resources – corrupted 32-bit version resources](https://blogs.msdn.microsoft.com/oldnewthing/20061222-00/?p=28623): ""*As a result of this mess, the VerQueryValue function keeps its eyes open and anticipates that the version resource it was given to parse may have been generated by one of these buggy version resource compilers **and goes to some extra effort to accommodate those bugs**.*"" - so, it is possible that `VerQueryValue()` may have to write data back into the memory buffer to fix things it thinks are wrong.","","2","2018-02-02 06:51:39","2018-02-02 23:02:35","309949","309949"
"84741619","84741619","3","69809","48868950","48868950","`((time<<11)>>11)&9` yeah, this doesn't seem right.","Extracting hours, minutes and seconds from binary encoding","1","2018-02-19 15:08:02","2018-02-19 15:13:26","33111","18"
"84779670","84779670","0","69809","48886200","48886200","So your question is, basically ""I am using `free` to free allocated memory from multiple threads simultaneously, and it doesn't work, but I don't want to lock""? You don't need an OS mutex for pthreads, just use a spinlock if you're concerned about performance.","Free memory atomically","1","2018-02-20 13:16:37","2018-02-20 14:24:10","33111","46"
"84423312","84423312","0","70465","48711150","48711150","To Bryan's point, to *just* empty the queues, only delete the `flowfile_repository` directory.","","2","2018-02-09 17:28:06","2018-02-09 18:38:33","6510","7990"
"84222825","84222825","0","73226","48612600","48612600","You should be able to do this in a single SELECT anyway with GROUPING SETS","Incorrect syntax near the keyword 'select' SQL Server","1","2018-02-04 20:18:54","2018-02-04 21:18:50","327207","46"
"84429602","84429602","1","75103","48711900","48711900","`pytest-django` is often a more flexible way to run tests (https://pytest-django.readthedocs.io/en/latest/)","Is there a way to run tests in Django without creating database?","1","2018-02-09 18:19:56","2018-02-09 22:48:45","11628","549"
"84454328","84454328","0","85371","48727350","48727350","Doesn't sound like you're using `any` then. `variant` could be fine, but also look at at [Boost PolyCollection](http://www.boost.org/doc/libs/master/doc/html/poly_collection.html)","","2","2018-02-11 01:27:16","2018-02-11 02:30:23","263511","263511"
"84454401","84454401","0","85371","48727350","48727350","Note also I said ***nothing*** against Boost Pool - for trivially destructibles you could even use [pool](http://www.boost.org/doc/libs/1_66_0/libs/pool/doc/html/boost_pool/pool/interfaces.html#boost_pool.pool.interfaces.interfaces.pool) which forgoes destructions. I'm not sure why you suggestively say ""boost::pool just seemed like a generic solution to my problem..."" - the main issues to pay attention to are nested dynamic allocations (like with `any`) and non-trivial types.","","2","2018-02-11 01:27:16","2018-02-11 02:36:37","263511","263511"
"84453948","84453948","0","85371","48727350","48727350","That's literally what I said, yes. Depends on what your use is, obviously. If you're gonna leave them all empty, you can improve allocation efficiency. If you expect all your allocations to be within the pool, then no. The same goes partially for `boost::variant` but only when using `boost::recursive_wrapper<>` (or any other explicit dynamic pointer like `unique_ptr<>` but I'll assume that was self-evident).","","2","2018-02-11 01:27:16","2018-02-11 01:55:37","263511","263511"
"84717345","84717345","0","86485","48855750","48855750","did you consider using `.zipWithIndex` here instead of a mutable counter?","","2","2018-02-18 19:34:11","2018-02-18 21:43:40","22381","18614"
"84882253","84882253","1","87189","48937650","48937650","The SSH server acts as an intermediate destination and, in this case, like a single-purpose VPN or tunnel.","SSH Connection to MySQL DB","1","2018-02-22 21:38:29","2018-02-22 21:40:07","144746","171"
"84883090","84883090","1","87189","48937650","48937650","It's usually because your destination has a firewall and the only way through the firewall is SSH.","SSH Connection to MySQL DB","1","2018-02-22 21:38:29","2018-02-22 22:11:42","144746","171"
"84133107","84133107","2","87189","48568350","48568350","You can create a contextual object or proxy if you want, but what purpose does that serve?","Namespaces for functions of a ruby class?","1","2018-02-01 17:18:30","2018-02-01 17:24:12","144746","16"
"84598017","84598017","1","87399","48797700","48797700","Are you sure this is the code that's causing your error? You say the error was about `ProtectedData`, but the text `ProtectedData` doesn't appear anywhere in your code.","Powershell date type unable to find","1","2018-02-14 23:04:41","2018-02-14 23:07:47","54330","1"
"84384328","84384328","2","89817","48692850","48692850","@Ohunter Yes, that's what the `grep ""^$user:""` option does. Well, mostly; it'll have trouble if the username contains any regex metacharacters. You can  fix that too, but at this point you're talking about piling workarounds on top of workarounds, all because you're using the wrong tool for the job. Just use `getent` instead; this is what it's meant for.","","2","2018-02-08 18:56:10","2018-02-08 19:06:31","61511","65063"
"84748589","84748589","2","92312","48867600","48867600","Have you tried the API, perhaps via the test console?https://westus.dev.cognitive.microsoft.com/docs/services/5890b47c39e2bb17b84a55ff/operations/5890b47c39e2bb052c5b9c40","LUIS fails on exporting a model","1","2018-02-19 13:45:56","2018-02-19 18:45:51","870","43"
"84248614","84248614","0","92359","48607200","48607200","@RobertAlexander You can't do `WITH MERGE`, WITH is its own clause, you need at least one variable here, or get rid of the WITH entirely","","2","2018-02-04 10:41:45","2018-02-05 15:28:35","14756","3847"
"84142114","84142114","0","100258","48569700","48569700","Yours is the best answer so far, thank you. As I stated in the question, I know about `eager_load` but was hoping to avoid it because it alters the `SELECT` (rails selects all columns from each table) and turns it into an ugly, ginormous mess (and for multiple joins and hundreds of columns, quite a bit of IO). With `eager_load`, if I could somehow get the `SELECT` to end up being `SELECT people.*, addresses.*`, then I'd call it a day and pick this solution. As it is, I'll wait and see what else comes out of the woodwork.","","2","2018-02-01 18:42:31","2018-02-01 22:17:48","2018","6171"
